,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
53018,Coombs Road,Bakewell,Derbyshire,,Croft Cottages Bed And Breakfast,Hotel/bed & breakfast/guest house,7842,0,,258799,5,,53.21398100000000,PI/000002670,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.66854300000000,DE45 1AQ,2008-02-07,fhrs_4_en-GB,4,,FHRS,10
53019,9 Market Place,Cromford,Derbyshire,,Cromford Community Centre,Pub/bar/nightclub,7843,5,,258746,5,,53.10827100000000,PI/000006544,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.56039900000000,DE4 3RE,2014-03-17,fhrs_5_en-GB,5,,FHRS,5
53020,Mill Road,Cromford,Derbyshire,,Cromford Mill,Restaurant/Cafe/Canteen,1,5,,258590,10,,53.10977300000000,PI/000007034,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.55416600000000,,2014-01-22,fhrs_4_en-GB,4,,FHRS,5
53021,Millpond Community Hall,Via Gellia Methodist Church,Water Lane,Cromford,Cromford Playgroup,Hospitals/Childcare/Caring Premises,5,0,,258348,0,,,PI/000013181,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2015-01-13,fhrs_5_en-GB,5,,FHRS,0
53022,Cuscas Lane,Brailsford,Derbyshire,,Crystal Springs Farm,Retailers - other,4613,5,,258246,10,,52.98969600000000,PI/000001146,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.61523200000000,DE6 3BG,2008-05-09,fhrs_3_en-GB,3,,FHRS,10
53023,Calver Bridge,Calver,Derbyshire,,Curbar Primary School,School/college/university,7845,0,,258638,0,,53.26691000000000,PI/000002867,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.63258600000000,S32 3XA,2014-07-18,fhrs_5_en-GB,5,,FHRS,5
53024,The Dale,Stoney Middleton,Derbyshire,,Curry Cottage At Lovers Leap,Restaurant/Cafe/Canteen,1,5,,258605,5,,53.27697000000000,PI/000009994,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.66063300000000,S32 4TF,2013-09-19,fhrs_4_en-GB,4,,FHRS,10
53025,3 Via Gellia Mill,Via Gellia Road,Bonsall,Derbyshire,Dairy Vending Machine At,Retailers - other,4613,0,,660733,5,,,PI/000018303,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2013-06-01,fhrs_5_en-GB,5,,FHRS,0
53026,9 Shawcroft Centre,Dig Street,Ashbourne,Derbyshire,Dalo Pizza & Kebab,Takeaway/sandwich shop,7844,5,,258257,5,,53.01648600000000,PI/000003432,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.73039700000000,DE6 1GD,2014-08-04,fhrs_5_en-GB,5,,FHRS,5
53027,15 Dale Road North,Darley Dale,Derbyshire,,Darley Dale Fish Bar,Takeaway/sandwich shop,7844,5,,258584,5,,53.16543200000000,PI/000003108,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.59583400000000,DE4 2FS,2014-01-27,fhrs_5_en-GB,5,,FHRS,5
53028,Greenaway Lane,Hackney,Derbyshire,,Darley Dale Primary School,School/college/university,7845,0,,258144,0,,53.15815100000000,PI/000004208,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.57777600000000,DE4 2QB,2014-07-18,fhrs_5_en-GB,5,,FHRS,5
53029,Park Lane,Two Dales,Derbyshire,,Darley Hall,Hospitals/Childcare/Caring Premises,5,10,,258352,5,,53.16290900000000,PI/000008019,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.58616500000000,DE4 2FB,2013-09-06,fhrs_4_en-GB,4,,FHRS,5
53030,The Round Building,Leadmill,Hathersage,Derbyshire,David Mellor Design Ltd,Restaurant/Cafe/Canteen,1,0,,258819,0,,53.32034000000000,PI/000015299,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.65107200000000,S32 1BA,2013-03-06,fhrs_5_en-GB,5,,FHRS,5
53031,Denefields Court,St Giles Walk,Matlock,Derbyshire,Denefield Court Luncheon Club,Hospitals/Childcare/Caring Premises,5,5,,258306,5,,,PI/000005572,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2009-11-24,fhrs_5_en-GB,5,,FHRS,5
53032,Derby Road,Wirksworth,Derbyshire,,Derby Road Stores,Retailers - other,4613,5,,258774,5,,53.07733300000000,PI/000003325,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.57586500000000,DE4 4AQ,2008-01-28,fhrs_5_en-GB,5,,FHRS,5
53033,Camphill Farm,Camphill Lane,Great Hucklow,Derbyshire,Derbyshire & Lancashire Gilding Club,Pub/bar/nightclub,7843,5,,258834,5,,,PI/000004133,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2014-03-13,fhrs_5_en-GB,5,,FHRS,5
53034,The Agricultural Business Centre,Agricultural Way,Bakewell,Derbyshire,Derbyshire Dales Organics (Market),Retailers - other,4613,5,,258900,10,,,PI/000000386,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2009-03-28,fhrs_4_en-GB,4,,FHRS,5
53035,34-36 Dale Road,Matlock,Derbyshire,,Derbyshire Larder,Retailers - other,4613,5,,258130,5,,53.13692000000000,PI/000002945,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.55586200000000,DE4 3LT,2013-07-23,fhrs_5_en-GB,5,,FHRS,5
53036,Lowside,Calver,Derbyshire,,Derwent Water Arms,Pub/bar/nightclub,7843,10,,258315,10,,53.11853408813477,PI/000005759,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.60029995441437,S32 3XQ,2014-07-09,fhrs_3_en-GB,3,,FHRS,10
53037,72 Smedley Street East,Matlock,Derbyshire,,Designate At The Gate,Pub/bar/nightclub,7843,5,,258402,5,,53.14142600000000,PI/000008896,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.54926700000000,DE4 3FQ,2014-07-25,fhrs_5_en-GB,5,,FHRS,5
53038,Devonshire Square,Beeley,Derbyshire,,Devonshire Arms,Pub/bar/nightclub,7843,5,,258739,10,,,PI/000000732,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,DE4 2NZ,2014-08-01,fhrs_2_en-GB,2,,FHRS,15
53039,Market Place,Hartington,Derbyshire,,Devonshire Arms,Restaurant/Cafe/Canteen,1,20,,258358,15,,53.14058900000000,PI/000004484,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.80942000000000,SK17 0AL,2014-01-23,fhrs_1_en-GB,1,,FHRS,10
53040,High Street,Pilsley,Derbyshire,,Devonshire Arms Hotel,Pub/bar/nightclub,7843,10,,258133,5,,53.23575600000000,PI/000004692,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.64187200000000,DE45 1UL,2013-12-02,fhrs_3_en-GB,3,,FHRS,10
53041,Nether End,Baslow,Derbyshire,,Devonshire Arms Hotel,Pub/bar/nightclub,7843,5,,258157,10,,53.24612800000000,PI/000007294,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.61301200000000,DE45 1SR,2014-09-04,fhrs_4_en-GB,4,,FHRS,5
53042,5A St John Street,Ashbourne,Derbyshire,,Dillons,Restaurant/Cafe/Canteen,1,5,,668649,5,,53.01779300000000,PI/000009205,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.73213300000000,DE6 1GP,2014-05-14,fhrs_4_en-GB,4,,FHRS,10
53043,Buxton Road,Bakewell,Derbyshire,,Divine Deli,Retailers - other,4613,20,,258864,10,,53.21369800000000,PI/000016416,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.67676600000000,DE45 1BZ,2014-09-12,fhrs_1_en-GB,1,,FHRS,10
53044,1 Dove House Green,Ashbourne,Derbyshire,,Dove House Residential Home,Hospitals/Childcare/Caring Premises,5,0,,258758,5,,53.01782800000000,PI/000003489,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.73578500000000,DE6 1FF,2015-01-20,fhrs_5_en-GB,5,,FHRS,5
53045,Mayfield Road,Ashbourne,Derbyshire,,Dove Service Station,Retailers - other,4613,5,,258849,0,,,PI/000006843,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2011-10-18,fhrs_5_en-GB,5,,FHRS,5
53046,Eaton Hall Farm,Upwoods Road,Doveridge,Derbyshire,Doveridge Clay Sports And Corporate,Restaurant/Cafe/Canteen,1,0,,258950,0,,52.92358400000000,PI/000003510,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.83430500000000,DE6 5LN,2014-08-07,fhrs_5_en-GB,5,,FHRS,0
53047,14 Chapel Green,Doveridge,Derbyshire,,Doveridge Primary School,School/college/university,7845,0,,258796,5,,52.90301300000000,PI/000001735,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.82005100000000,DE6 5JY,2014-09-08,fhrs_5_en-GB,5,,FHRS,5
53048,26 High Street,Doveridge,Derbyshire,,Doveridge Village Store,Retailers - other,4613,5,,550891,5,,52.90407400000000,PI/190024032,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.82626100000000,DE6 5NA,2011-12-02,fhrs_5_en-GB,5,,FHRS,5
53049,41 Market Place,Ashbourne,Derbyshire,,Dragons Nest,Restaurant/Cafe/Canteen,1,10,,258506,10,,53.01783100000000,PI/000006488,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.73268400000000,DE6 1EU,2014-01-30,fhrs_3_en-GB,3,,FHRS,5
53050,Main Street,Birchover,Derbyshire,,Druid Inn,Pub/bar/nightclub,7843,10,,258588,10,,53.15570000000000,PI/000006135,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.64490000000000,DE4 2BL,2013-09-10,fhrs_3_en-GB,3,,FHRS,10
53051,9 Dale View Terrace,Bottomhill Road,Cressbrook,Derbyshire,D'S Brew Stop,Restaurant/Cafe/Canteen,1,5,,258171,5,,53.25331200000000,PI/000003171,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.74385600000000,SK17 8SY,2008-02-20,fhrs_5_en-GB,5,,FHRS,5
53052,Friden Brickworks,Friden,Derbyshire,,DSF Refractories Limited,Restaurant/Cafe/Canteen,1,0,,258674,0,,53.14442800000000,PI/000003949,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.74697000000000,SK17 0DX,2014-05-08,fhrs_5_en-GB,5,,FHRS,0
53053,115 Wellington Street,Matlock,Derbyshire,,Duke of Wellington,Pub/bar/nightclub,7843,10,,258745,5,,53.14421000000000,PI/000010883,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.54370700000000,DE4 3GX,2013-12-17,fhrs_3_en-GB,3,,FHRS,10
53054,Flagg,Derbyshire,,,Duke Of York,Pub/bar/nightclub,7843,5,,258847,5,,53.20499038696290,PI/000000243,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.82476460933685,SK17 9QG,2014-10-06,fhrs_4_en-GB,4,,FHRS,10
53055,Main Street,Elton,Derbyshire,,Duke Of York Public House,Pub/bar/nightclub,7843,5,,258277,5,,53.14526800000000,PI/000003685,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.66796600000000,DE4 2BW,2013-03-13,fhrs_5_en-GB,5,,FHRS,5
53056,Dukes Barn,School Lane,Beeley,Derbyshire,Dukes Barn Countryside Centre,Other catering premises,7841,5,,258384,0,,53.20429600000000,PI/000008661,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.60271500000000,DE4 2NU,2013-09-19,fhrs_4_en-GB,4,,FHRS,10
53057,Earl Sterndale,Derbyshire,,,Earl Sterndale Ce Voluntary Controlled Primary School,School/college/university,7845,5,,258574,5,,53.20170100000000,PI/000003589,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.86645500000000,SK17 0BS,2014-10-06,fhrs_5_en-GB,5,,FHRS,5
53058,Dale Road North,Rowsley,Derbyshire,,East Lodge Country House Hotel,Restaurant/Cafe/Canteen,1,5,,258951,5,,53.18912200000000,PI/000014610,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.61065200000000,DE4 2EF,2014-04-14,fhrs_5_en-GB,5,,FHRS,5
53059,Wirksworth Station,Station Road,Wirksworth,Derbyshire,Ecclesbourne Valley Railway,Restaurant/Cafe/Canteen,1,10,,258949,5,,53.08254000000000,PI/000012880,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.57141000000000,DE4 4FB,2013-06-24,fhrs_4_en-GB,4,,FHRS,5
53060,Jap Lane,Edensor,Derbyshire,,Edensor Tea Rooms,Restaurant/Cafe/Canteen,1,10,,258594,5,,53.22630900000000,PI/000003641,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.62734600000000,DE45 1PH,2013-09-26,fhrs_4_en-GB,4,,FHRS,5
53061,Edgefold Road,Matlock,Derbyshire,,Edgefold Club,Pub/bar/nightclub,7843,5,,258379,5,,53.14044000000000,PI/000003654,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.55479400000000,DE4 3NJ,2011-03-02,fhrs_5_en-GB,5,,FHRS,5
53062,Beech Cottage,Chapel Lane,Tissington,Derbyshire,Edward and Vintage,Retailers - other,4613,5,,588709,5,,53.06730300000000,PI/000018733,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.73916900000000,DE6 1RA,2013-09-24,fhrs_5_en-GB,5,,FHRS,5
53063,Moy Park,Moor Farm Road East,Airfield Industrial Estate,Ashbourne,Edwards & Blake (Staff Canteen),Restaurant/Cafe/Canteen,1,0,,258546,0,,53.00587400000000,PI/000012532,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.71280400000000,DE6 1HA,2013-06-05,fhrs_5_en-GB,5,,FHRS,5
53064,Commercial Road,Tideswell,Derbyshire,,Elliots Fish And Chip Shop,Takeaway/sandwich shop,7844,10,,258747,10,,53.27837700000000,PI/000002553,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.77229000000000,SK17 8NU,2014-02-14,fhrs_3_en-GB,3,,FHRS,10
53065,,,,,Emily Wiggins,Other catering premises,7841,5,,258406,5,,,PI/000016741,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2011-10-31,fhrs_5_en-GB,5,,FHRS,5
53066,8 Cavendish Cottages,Cromford Road,Wirksworth,Derbyshire,Empire Edibles,Other catering premises,7841,0,,636844,0,,53.08725600000000,PI/000018795,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.57305000000000,DE4 4FP,2014-02-18,fhrs_5_en-GB,5,,FHRS,0
53067,Unit 1,Olde Englishe Road,Matlock,Derbyshire,Escape Yoga Studio Ltd,Other catering premises,7841,10,,258539,5,,53.13568600000000,PI/000012479,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.55503700000000,DE4 3RR,2013-07-01,fhrs_3_en-GB,3,,FHRS,10
53068,5 Dale Road North,Darley Dale,Derbyshire,,Espresso,Restaurant/Cafe/Canteen,1,10,,258673,5,,53.16543200000000,PI/000005592,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.59583400000000,DE4 2FS,2014-12-04,fhrs_4_en-GB,4,,FHRS,5
53069,Matlock Green Service Station,Matlock Green,Matlock,Derbyshire,Esso,Retailers - other,4613,5,,258702,5,,53.13504500000000,PI/000006723,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.54961800000000,DE4 3BT,2014-07-28,fhrs_5_en-GB,5,,FHRS,5
53070,,,,,Everyone Knows Joe,Other catering premises,7841,5,,258160,5,,,PI/000013475,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2014-03-26,fhrs_5_en-GB,5,,FHRS,0
53071,Church Street,Eyam,Derbyshire,,Eyam Ce Controlled Primary School,School/college/university,7845,10,,258205,10,,53.28375100000000,PI/000002205,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.67455900000000,S32 5QH,2013-10-16,fhrs_3_en-GB,3,,FHRS,10
53072,The Square,Eyam,Derbyshire,,Eyam Tea Room,Restaurant/Cafe/Canteen,1,0,,258242,5,,53.28412900000000,PI/000010309,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.67161600000000,S32 5RB,2015-02-06,fhrs_5_en-GB,5,,FHRS,0
53073,Eyam Mechanics Institute,Church Street,Eyam,Derbyshire,Eyam Village Club,Pub/bar/nightclub,7843,5,,258678,5,,53.28375100000000,PI/000015155,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.67455900000000,S32 5QH,2011-03-23,fhrs_5_en-GB,5,,FHRS,5
53074,Hassop Road,Hassop,Derbyshire,,Eyre Arms,Pub/bar/nightclub,7843,5,,258369,5,,53.24774100000000,PI/000005998,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.66473100000000,DE45 1NS,2014-09-16,fhrs_4_en-GB,4,,FHRS,10
53075,The Agricultural Business Centre,Agricultural Way,Bakewell,Derbyshire,Farmers Feast,Restaurant/Cafe/Canteen,1,10,,466635,10,,53.21297700000000,PI/190033362,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.66947900000000,DE45 1AH,2015-01-16,fhrs_3_en-GB,3,,FHRS,10
53076,The Farmyard And Adventure Playground,Chatsworth,Derbyshire,,Farmyard Cafe,Restaurant/Cafe/Canteen,1,5,,258117,5,,,PI/190001195,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2014-02-21,fhrs_5_en-GB,5,,FHRS,5
53077,Ibbotsons Of Ashford,Church Street,Ashford In The Water,Derbyshire,Fine Foods,Retailers - other,4613,10,,258374,10,,53.22435800000000,PI/000002162,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.70802100000000,DE45 1QB,2014-01-13,fhrs_3_en-GB,3,,FHRS,10
53078,Baslow Hall,Calver Road,Baslow,Derbyshire,Fischers Hotel,Restaurant/Cafe/Canteen,1,5,,258304,5,,53.25058700000000,PI/000001526,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.62704500000000,DE45 1RR,2013-09-05,fhrs_5_en-GB,5,,FHRS,5
53079,204 South Parade,Matlock Bath,Derbyshire,,Fishpond Public House,Pub/bar/nightclub,7843,5,,258207,5,,53.11984200000000,PI/000009077,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.56323900000000,DE4 3NR,2014-02-25,fhrs_4_en-GB,4,,FHRS,10
53080,Ground Floor,190 South Parade,Matlock Bath,Derbyshire,Flavours Ltd,Other catering premises,7841,0,,441848,0,,53.11984200000000,PI/190030088,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.56323900000000,DE4 3NR,2014-05-14,fhrs_5_en-GB,5,,FHRS,5
53081,Chatsworth House,Chatsworth,Derbyshire,,Flora's Teas,Takeaway/sandwich shop,7844,5,,258488,5,,53.22798538208010,PI/190001197,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.61155807971954,DE45 1PP,2008-03-25,fhrs_5_en-GB,5,,FHRS,5
53082,Main Road,Stanton In Peak,Derbyshire,,Flying Childers Inn,Pub/bar/nightclub,7843,5,,258311,5,,53.17550900000000,PI/000009357,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.64698100000000,DE4 2LW,2014-10-29,fhrs_5_en-GB,5,,FHRS,5
53083,1 Bridge Street,Bakewell,Derbyshire,,Fredericks,Restaurant/Cafe/Canteen,1,5,,258868,5,,53.21383300000000,PI/190002003,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.67366600000000,DE45 1DS,2013-05-20,fhrs_5_en-GB,5,,FHRS,0
53084,22 St John Street,Ashbourne,Derbyshire,,Fresh Choice,Retailers - other,4613,5,,258340,5,,53.01752300000000,PI/000009168,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.73176200000000,DE6 1GH,2012-01-17,fhrs_4_en-GB,4,,FHRS,10
53085,Matlock Methodist And United Reformed Church,Bank Road,Matlock,Derbyshire,Friday Lunches,Other catering premises,7841,,,258733,,,,PI/000000582,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2014-11-21,fhrs_exempt_en-GB,Exempt,,FHRS,
53086,184-186 South Parade,Matlock Bath,Derbyshire,,Gallery,Retailers - other,4613,10,,258218,5,,53.11984200000000,PI/000009072,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.56323900000000,DE4 3NR,2011-08-01,fhrs_4_en-GB,4,,FHRS,0
53087,Carsington Visitors Centre,Carsington Water,Carsington,Derbyshire,Galley Kiosk,Takeaway/sandwich shop,7844,5,,258793,5,,53.06081000000000,PI/000011902,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.64127900000000,DE6 1ST,2014-10-23,fhrs_5_en-GB,5,,FHRS,5
53088,The Knoll,Tansley,Derbyshire,,Gate Inn,Pub/bar/nightclub,7843,5,,258264,5,,53.13842600000000,PI/000010222,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.52222700000000,DE4 5FN,2015-01-14,fhrs_4_en-GB,4,,FHRS,10
53089,Ashbourne Methodist Church,Church Street,Ashbourne,Derbyshire,Gateway Residential Centre,Other catering premises,7841,5,,258276,0,,53.01646800000000,PI/000009485,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.73452600000000,DE6 1AE,2009-02-02,fhrs_5_en-GB,5,,FHRS,0
53090,43 Market Place,Ashbourne,Derbyshire,,George And Dragon,Pub/bar/nightclub,7843,5,,258526,5,,53.01783100000000,PI/000006489,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.73268400000000,DE6 1EU,2014-03-20,fhrs_5_en-GB,5,,FHRS,5
53091,Commercial Road,Tideswell,Derbyshire,,George Hotel,Pub/bar/nightclub,7843,10,,258235,15,,53.27837700000000,PI/000002560,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.77229000000000,SK17 8NU,2014-10-23,fhrs_2_en-GB,2,,FHRS,10
53092,Main Road,Hathersage,Derbyshire,,George Hotel,Restaurant/Cafe/Canteen,1,5,,258554,5,,53.33053300000000,PI/000006035,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.65405200000000,S32 1BB,2014-11-19,fhrs_5_en-GB,5,,FHRS,5
53093,5 Victoria Square,Ashbourne,Derbyshire,,George Peach (Butchers),Retailers - other,4613,5,,258245,5,,53.01757100000000,PI/000010654,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.73311800000000,DE6 1GG,2014-03-04,fhrs_4_en-GB,4,,FHRS,10
53094,,,,,Georgey Porgey,Mobile caterer,7846,0,,466252,0,,,PI/000017723,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,,,2012-11-06,fhrs_5_en-GB,5,,FHRS,0
53095,Dagnall Gardens,Bakewell,Derbyshire,,Gernon Manor House,Hospitals/Childcare/Caring Premises,5,0,,258661,5,,53.21077100000000,PI/000002872,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.67500700000000,DE45 1EN,2014-01-10,fhrs_5_en-GB,5,,FHRS,5
53096,1 St Marys Gate,Wirksworth,Derbyshire,,Gino's,Restaurant/Cafe/Canteen,1,20,,258668,15,,53.08145600000000,PI/000009303,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.57255500000000,DE4 4DQ,2014-03-27,fhrs_1_en-GB,1,,FHRS,5
53097,Glebe Avenue,Great Longstone,Derbyshire,,Glebe End,Hotel/bed & breakfast/guest house,7842,5,,258451,5,,53.23929000000000,PI/190000260,070,envhealth@derbyshiredales.gov.uk,Derbyshire Dales,http://www.derbyshiredales.gov.uk/fhrs,-1.70140100000000,DE45 1TY,2009-12-04,fhrs_5_en-GB,5,,FHRS,5
