,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
314267,2 Buckland Terrace,Yelverton,Devon,,Curry Express,Takeaway/sandwich shop,7844,5,,164468,5,,50.49271100000000,PI/000006360,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.09180500000000,PL20 6AD,2014-06-05,fhrs_5_en-GB,5,,FHRS,5
314268,20 West Street,Tavistock,Devon,,Curry Nights,Takeaway/sandwich shop,7844,0,,636207,0,,50.54921600000000,PI/000041416,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14786300000000,PL19 8AN,2014-01-13,fhrs_5_en-GB,5,,FHRS,5
314269,Bracken Tor,Tors Road,Okehampton,Devon,Dartmoor Active Leisure,Hotel/bed & breakfast/guest house,7842,0,,464860,0,,50.72721800000000,PI/000021232,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.00127700000000,EX20 1QW,2013-05-23,fhrs_5_en-GB,5,,FHRS,5
314270,Road From Town Living Farm To Eagle House,Belstone,Devon,,Dartmoor House,Hotel/bed & breakfast/guest house,7842,5,,643866,0,,50.72539200000000,PI/000001942,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.95683600000000,EX20 1RA,2014-01-20,fhrs_5_en-GB,5,,FHRS,0
314271,Plume Of Feathers Inn,Plymouth Hill,Princetown,Devon,Dartmoor Pub Co Ltd,Manufacturers/packers,7839,0,,375659,0,,,PI/000013364,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,,PL20 6QQ,2012-05-23,fhrs_5_en-GB,5,,FHRS,0
314272,Visitors Centre,Okehampton Railway Station,Station Road,Okehampton,Dartmoor Railway,Retailers - other,4613,5,,464815,0,,50.73250200000000,PI/000001342,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.99630200000000,EX20 1EJ,2012-10-12,fhrs_5_en-GB,5,,FHRS,0
314273,4 The Arcade,Okehampton,Devon,,Dartmoor Tea Room,Restaurant/Cafe/Canteen,1,0,,375662,0,,50.73868200000000,PI/000017639,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.00248900000000,EX20 1EX,2014-07-02,fhrs_5_en-GB,5,,FHRS,0
314274,,,,,Dave Wills Catering,Mobile caterer,7846,5,,706360,5,,,PI/000042737,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,,,2014-09-26,fhrs_5_en-GB,5,,FHRS,5
314275,Refreshment Hut,The Meadows,Footpaths From Fitzford Gateway To Abbey Bridge,Tavistock,Dawns Diner,Takeaway/sandwich shop,7844,5,,168777,0,,50.54834100000000,PI/000013825,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14605900000000,PL19 8AU,2013-06-05,fhrs_5_en-GB,5,,FHRS,5
314276,25 Phoenix Close,Horrabridge,Devon,,Dee.....licious !!,Other catering premises,7841,0,,666529,0,,50.50649400000000,PI/000017323,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.09857800000000,PL20 7SY,2014-05-27,fhrs_5_en-GB,5,,FHRS,0
314277,Road Past Devon Tors Hotel,Yelverton,Devon,,Devon Tors Hotel,Pub/bar/nightclub,7843,0,,666534,0,,50.49257300000000,PI/000041879,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.08697700000000,PL20 6DW,2015-01-16,fhrs_5_en-GB,5,,FHRS,0
314278,Leg O Mutton Corner,Yelverton,Devon,,Devonia House Nursing Home,Hospitals/Childcare/Caring Premises,5,0,,168391,0,,50.49269900000000,PI/000013087,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.09094500000000,PL20 6DJ,2014-07-03,fhrs_5_en-GB,5,,FHRS,5
314279,36 The Square,Chagford,Devon,,Devonshire Dairy,Retailers - other,4613,5,,177117,10,,50.67306600000000,PI/000040829,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.83983500000000,TQ13 8AB,2013-06-07,fhrs_4_en-GB,4,,FHRS,0
314280,Access To North Road Industrial Estate,Okehampton,Devon,,Devonshire Desserts Ltd,Manufacturers/packers,7839,,,197764,,,50.74487900000000,PI/000000894,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.99723900000000,EX20 1BQ,2011-12-07,fhrs_exempt_en-GB,Exempt,,FHRS,
314281,Road Past Taw River Inn,Sticklepath,Devon,,Devonshire Inn,Pub/bar/nightclub,7843,5,,481562,5,,50.73046900000000,PI/000004810,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.92631200000000,EX20 2NW,2012-11-28,fhrs_5_en-GB,5,,FHRS,5
314282,Dillans Kebab House,9A West Street,Okehampton,Devon,Dillan Kebab,Takeaway/sandwich shop,7844,0,,464817,0,,50.73868700000000,PI/000001642,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.00382100000000,EX20 1HQ,2014-04-03,fhrs_4_en-GB,4,,FHRS,10
314283,Dingles Heritage Fairground,Milford Farm,Road To Milford Farm,Lifton,Dingles Fairground Heritage Centre,Restaurant/Cafe/Canteen,1,5,,165414,0,,50.66190600000000,PI/000007978,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.24594100000000,PL16 0AT,2013-03-14,fhrs_5_en-GB,5,,FHRS,0
314284,5 Paddons Row,Tavistock,Devon,,Donnellas Coffee House,Restaurant/Cafe/Canteen,1,0,,430618,0,,50.55141300000000,PI/000015056,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14334700000000,PL19 0HF,2014-10-03,fhrs_5_en-GB,5,,FHRS,0
314285,,,,,Dot - Teas,Other catering premises,7841,0,,441401,0,,,PI/000023805,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,,,2012-08-15,fhrs_5_en-GB,5,,FHRS,0
314286,The Village,Buckland Monachorum,Devon,,Drake Manor Inn,Pub/bar/nightclub,7843,0,,464828,0,,50.49490000000000,PI/000006933,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.13026800000000,PL20 7NA,2014-07-02,fhrs_5_en-GB,5,,FHRS,5
314287,Road Past Netherton House,Drewsteignton,Devon,,Drewsteignton Post Office,Retailers - other,4613,0,,485253,0,,50.70334500000000,PI/000012694,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.79155200000000,EX6 6QN,2012-12-06,fhrs_5_en-GB,5,,FHRS,0
314288,Road Past Duke Of York Inn,Iddesleigh,Devon,,Duke Of York,Hotel/bed & breakfast/guest house,7842,10,,612509,10,,50.85589400000000,PI/000041904,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.03333800000000,EX19 8BG,2013-10-22,fhrs_3_en-GB,3,,FHRS,10
314289,6 The Market,Tavistock,Devon,,Dukes 2 Go,Restaurant/Cafe/Canteen,1,5,,464875,0,,50.55011600000000,PI/000041283,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14347200000000,PL19 0AL,2012-10-09,fhrs_5_en-GB,5,,FHRS,0
314290,8-11 The Market,Tavistock,Devon,,Dukes Coffee House,Restaurant/Cafe/Canteen,1,5,,464876,0,,50.55011600000000,PI/000041284,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14347200000000,PL19 0AL,2012-10-09,fhrs_5_en-GB,5,,FHRS,0
314291,Road From Clapper Bridge To The Pump House,Postbridge,Devon,,East Dart Hotel,Pub/bar/nightclub,7843,0,,410475,0,,50.59509200000000,PI/000008306,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.90132200000000,PL20 6TJ,2014-03-21,fhrs_5_en-GB,5,,FHRS,5
314292,Road Past Middle Raddon,Lewdown,Devon,,East Raddon,Hotel/bed & breakfast/guest house,7842,0,,576979,0,,50.64891400000000,PI/000007813,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.19329100000000,EX20 4PW,2013-07-02,fhrs_5_en-GB,5,,FHRS,0
314293,Easterbrook Farm,Road From Beare Farm To Farthingland Cross,Exbourne,Devon,Easterbrook Farm Ltd,Hospitals/Childcare/Caring Premises,5,0,,410469,0,,50.82110100000000,PI/000003014,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.00716400000000,EX20 3QY,2014-12-12,fhrs_5_en-GB,5,,FHRS,5
314294,,,,,Eat like a Greek,Mobile caterer,7846,0,,622355,0,,,PI/000025802,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,,,2013-11-25,fhrs_5_en-GB,5,,FHRS,5
314295,Trimal House,Access To Yelverton Business Park,Crapstone,Devon,Edgemoor Nursery School,Hospitals/Childcare/Caring Premises,5,10,,430629,5,,,PI/000041221,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,,,2012-07-04,fhrs_4_en-GB,4,,FHRS,0
314296,,,,,El Gaucho,Mobile caterer,7846,0,,464883,0,,,PI/000041323,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,,,2014-03-13,fhrs_5_en-GB,5,,FHRS,0
314297,The Elephants Nest Inn,Road From Dowerland Farm To Dingles Farm,Mary Tavy,Devon,Elephants Nest Inn,Pub/bar/nightclub,7843,5,,612498,5,,50.60143400000000,PI/000008569,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.09263900000000,PL19 9NQ,2013-11-07,fhrs_4_en-GB,4,,FHRS,10
314298,19 West Street,Tavistock,Devon,,Ellis's Bakery,Retailers - other,4613,5,,576982,5,,50.54921600000000,PI/000011698,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14786300000000,PL19 8AN,2013-06-04,fhrs_5_en-GB,5,,FHRS,5
314299,Okehampton Castle,Castle Lane,Okehampton,Devon,English Heritage,Retailers - other,4613,,,666537,,,50.73318900000000,PI/000041946,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.00602400000000,EX20 1JA,2014-05-08,fhrs_exempt_en-GB,Exempt,,FHRS,
314300,Road From Farthingland Cross To Red Lion,Exbourne,Devon,,Exbourne Church Of England Primary School,Restaurant/Cafe/Canteen,1,5,,162478,0,,50.79950400000000,PI/000003002,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.98478100000000,EX20 3SQ,2013-09-23,fhrs_4_en-GB,4,,FHRS,10
314301,Exbourne Methodist Chapel,Fore Street,Exbourne,Devon,Exbourne Pre-school,Hospitals/Childcare/Caring Premises,5,0,,464820,0,,50.80155300000000,PI/000003059,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.98432800000000,EX20 3RU,2012-10-22,fhrs_5_en-GB,5,,FHRS,0
314302,North Alfordon Farm,Road From Glendon Cross To Crossways Cross,Okehampton,Devon,Farmer Luxtons,Retailers - other,4613,10,,492731,15,,50.74905000000000,PI/000024792,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.96672600000000,EX20 1RX,2012-12-13,fhrs_2_en-GB,2,,FHRS,5
314303,Wadland Barton,Road From Venndown Gates To Kennel Bridge Cross,Northlew,Devon,Farmhouse Fare,Mobile caterer,7846,0,,161696,0,,50.75101200000000,PI/000001783,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.12098100000000,EX20 3PF,2013-02-20,fhrs_5_en-GB,5,,FHRS,0
314304,Nethercott House,Road From Week Moor Cross To River Torridge,Iddesleigh,Devon,Farms For City Children,Hotel/bed & breakfast/guest house,7842,5,,464823,5,,50.84228500000000,PI/000003567,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.04368400000000,EX19 8SN,2012-10-12,fhrs_5_en-GB,5,,FHRS,5
314305,,,,,Fern Cottage,Other catering premises,7841,0,,583368,0,,,PI/000003541,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,,,2013-08-29,fhrs_5_en-GB,5,,FHRS,0
314306,14B Market Street,Tavistock,Devon,,Filipino Cuisine,Takeaway/sandwich shop,7844,10,,643905,0,,50.55075000000000,PI/000041918,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14663400000000,PL19 0DB,2014-01-16,fhrs_4_en-GB,4,,FHRS,5
314307,Road From Couples Corner To Fingle Bridge Inn,Drewsteignton,Devon,,Fingle Bridge Inn,Pub/bar/nightclub,7843,0,,162439,5,,50.69563600000000,PI/000002913,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.78046900000000,EX6 6PW,2013-08-29,fhrs_4_en-GB,4,,FHRS,10
314308,Fox And Hounds Hotel,Road From Keasts House To Fox And Hounds Hotel,Bridestowe,Devon,Fox & Hounds Hotel,Hotel/bed & breakfast/guest house,7842,0,,520812,0,,50.66428900000000,PI/000002124,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.08637600000000,EX20 4HF,2013-03-27,fhrs_5_en-GB,5,,FHRS,0
314309,Two Bridges Road,Princetown,Devon,,Fox Tor Cafe,Restaurant/Cafe/Canteen,1,0,,235419,0,,50.54482700000000,PI/000008428,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.98946400000000,PL20 6QS,2014-02-13,fhrs_5_en-GB,5,,FHRS,5
314310,,,,,Frankly Delicious,Other catering premises,7841,5,,612502,0,,,PI/000030832,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,,,2013-10-22,fhrs_5_en-GB,5,,FHRS,0
314311,Road From Friars Hele Cross To Bourna Farm,Meeth,Devon,,Friars Hele,Hotel/bed & breakfast/guest house,7842,5,,162840,0,,50.84814000000000,PI/000003750,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.06922700000000,EX20 3QB,2011-04-11,fhrs_5_en-GB,5,,FHRS,5
314312,Unit 2,Pannier Market,The Market,Tavistock,Fudge-Tastic,Retailers - other,4613,0,,481574,0,,50.55002100000000,PI/000041328,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14421500000000,PL19 0AE,2012-11-14,fhrs_5_en-GB,5,,FHRS,0
314313,2 Town Barton,Road Heading Northwest From Slewhill Cross,South Tawton,Devon,Garden on a Plate,Other catering premises,7841,0,,485258,0,,50.73475400000000,PI/000023476,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.91078600000000,EX20 2LP,2012-12-10,fhrs_5_en-GB,5,,FHRS,0
314314,5 Reddicliffe Mews,Lewdown,Devon,,Gems Homemade Cakes & Bakes,Takeaway/sandwich shop,7844,0,,235400,5,,50.65780800000000,PI/000023671,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.20049700000000,EX20 4BQ,2012-03-07,fhrs_5_en-GB,5,,FHRS,0
314315,Road From Gidleigh Lodge To Factory Cross,Chagford,Devon,,Gidleigh Park Hotel,Hotel/bed & breakfast/guest house,7842,5,,171706,5,,50.67460400000000,PI/000021112,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.86866900000000,TQ13 8HH,2013-06-14,fhrs_5_en-GB,5,,FHRS,5
314316,Gooseford Farm,Road Past Gooseford Farm,Whiddon Down,Devon,Gooseford Farm B&B,Hotel/bed & breakfast/guest house,7842,0,,344798,0,,50.71004000000000,PI/000005347,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.87757100000000,EX20 2QQ,2012-03-28,fhrs_5_en-GB,5,,FHRS,0
314317,Grange Farm,Road Heading Southeast From East Down Cross,Inwardleigh,Devon,Grange Equestrian Centre & Cafe,Pub/bar/nightclub,7843,5,,612501,0,,50.75040800000000,PI/000019936,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.05377000000000,EX20 3DA,2013-05-23,fhrs_5_en-GB,5,,FHRS,5
314318,Flat B,8 High Street,North Tawton,Devon,Graylings Fish & Chips,Restaurant/Cafe/Canteen,1,0,,495855,0,,50.79891200000000,PI/000004163,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.89716800000000,EX20 2HF,2015-01-08,fhrs_5_en-GB,5,,FHRS,5
314319,North Park,Fore Street,North Tawton,Devon,Gregory Distribution Ltd (milk only),Distributors/Transporters,7,5,,171804,0,,50.79973300000000,PI/000021383,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.90358700000000,EX20 2EB,2014-06-10,fhrs_5_en-GB,5,,FHRS,0
314320,20 Friars Walk,Tavistock,Devon,,Grub Up Catering,Mobile caterer,7846,10,,464837,0,,50.53502600000000,PI/000010339,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.13060800000000,PL19 9PT,2014-08-18,fhrs_4_en-GB,4,,FHRS,10
314321,Road From Gulworthy Cross To Rock Cross,Gulworthy,Devon,,Gulworthy Primary School,School/college/university,7845,0,,167823,0,,50.53422200000000,PI/000012154,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.19228400000000,PL19 8JA,2014-06-03,fhrs_5_en-GB,5,,FHRS,5
314322,The Halfway House,Road From Anderton Lane To Grenofen Cross,Grenofen,Devon,Halfway House Inn,Pub/bar/nightclub,7843,5,,464853,0,,50.52472200000000,PI/000014055,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.12695600000000,PL19 9ER,2014-06-19,fhrs_4_en-GB,4,,FHRS,10
314323,The Form,Long Ash,Road Past Coppicetown Lodge,Buckland Monachorum,Hare Fare,Other catering premises,7841,0,,168411,5,,50.50289900000000,PI/000013147,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.12268900000000,PL20 7LL,2014-05-20,fhrs_5_en-GB,5,,FHRS,5
314324,66 Plymouth Road,Tavistock,Devon,,Harewood House,Hospitals/Childcare/Caring Premises,5,5,,167319,0,,50.54692100000000,PI/000011196,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.15039900000000,PL19 8BU,2012-10-16,fhrs_5_en-GB,5,,FHRS,0
314325,Harford Bridge Holiday Park,Road From Halfbridge Cross To Harford Bridge,Peter Tavy,Devon,Harford Bridge Park,Other catering premises,7841,0,,666538,0,,50.57115600000000,PI/000041951,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.11427400000000,PL19 9LS,2014-05-27,fhrs_5_en-GB,5,,FHRS,5
314326,The Harris Arms,Portgate,Road From Harris Arms To South View,Lewdown,Harris Arms,Pub/bar/nightclub,7843,5,,576988,0,,50.65182500000000,PI/000013672,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.23462300000000,EX20 4PZ,2013-06-19,fhrs_5_en-GB,5,,FHRS,5
314327,Hart Care Nursing And Residential Home,Crapstone Road,Yelverton,Devon,Hartcare at Ravenscroft,Hospitals/Childcare/Caring Premises,5,5,,701932,0,,50.48808500000000,PI/000042740,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.09693000000000,PL20 6BT,2014-09-09,fhrs_5_en-GB,5,,FHRS,5
314328,Road From Harvest Home To Rock Cottage,Gulworthy,Devon,,Harvest Home,Pub/bar/nightclub,7843,0,,167827,0,,50.53409000000000,PI/000012157,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.18160900000000,PL19 8HY,2013-06-05,fhrs_5_en-GB,5,,FHRS,0
314329,The Cafe,9 Bridge Street,Hatherleigh,Devon,Hatherleigh Fish Bar,Takeaway/sandwich shop,7844,0,,643902,0,,50.82098400000000,PI/000024538,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.07247000000000,EX20 3HU,2014-03-04,fhrs_5_en-GB,5,,FHRS,0
314330,Road To Abbattoir,Hatherleigh,Devon,,Hatherleigh Market,Retailers - other,4613,,,548516,,,50.82294800000000,PI/000012737,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.07630500000000,EX20 3HT,2012-06-12,fhrs_exempt_en-GB,Exempt,,FHRS,
314331,Hatherleigh Care Village Hawthorn Park,Hatherleigh,Devon,,Hatherleigh Nursing Home,Hospitals/Childcare/Caring Premises,5,0,,485257,0,,50.81440300000000,PI/000023431,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.08042600000000,EX20 3GZ,2014-02-12,fhrs_5_en-GB,5,,FHRS,0
314332,South Street,Hatherleigh,Devon,,Hatherleigh Primary School,School/college/university,7845,5,,168216,0,,50.81991200000000,PI/000012740,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.07157000000000,EX20 3JB,2014-02-12,fhrs_5_en-GB,5,,FHRS,0
314333,Heatherside House Care Home,Princetown Road,Dousland,Devon,Heatherside House,Hospitals/Childcare/Caring Premises,5,0,,464846,0,,50.50167900000000,PI/000012443,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.06660700000000,PL20 6NN,2014-03-31,fhrs_5_en-GB,5,,FHRS,0
314334,Unit 3A,Fatherford Farm,Road Past Fatherford Farm,Stockley,Herbs & Spices Ltd,Other catering premises,7841,10,,557495,0,,50.74148000000000,PI/000041413,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.97770500000000,EX20 1QQ,2014-05-13,fhrs_4_en-GB,4,,FHRS,5
314335,The Coach House,Road From Factory Cross To Waye Cross,Chagford,Devon,Hey Mambo,Restaurant/Cafe/Canteen,1,5,,666536,0,,50.67375100000000,PI/000041925,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.84996700000000,TQ13 8HF,2014-05-14,fhrs_5_en-GB,5,,FHRS,0
314336,Robleigh,8 Drake Villas,Tavistock,Devon,Hi - T's Fudge,Other catering premises,7841,,,197812,,,50.54530200000000,PI/000024747,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.15333100000000,PL19 8DA,2015-02-11,fhrs_exempt_en-GB,Exempt,,FHRS,
314337,Village Hall,Road From Church Road To Holsworthy Bridge,Highampton,Devon,Highampton Pre-School,Hospitals/Childcare/Caring Premises,5,5,,197817,0,,50.82066300000000,PI/000021188,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14789000000000,EX21 5LE,2014-10-13,fhrs_5_en-GB,5,,FHRS,0
314338,Jubilee House,Road From Highampton Cross To Venton Cross,Highampton,Devon,Highampton Stores,Retailers - other,4613,5,,235377,0,,50.81772700000000,PI/000003526,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.15442800000000,EX21 5LP,2014-09-12,fhrs_5_en-GB,5,,FHRS,0
314339,Road From Tongue End Cross To Bude Farm,Tongue End,Devon,,Higher Coombehead House,Hotel/bed & breakfast/guest house,7842,0,,163497,5,,50.73744900000000,PI/000004816,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-3.95057900000000,EX20 1QL,2011-06-30,fhrs_5_en-GB,5,,FHRS,0
314340,Horsebridge House,Road From Horsebridge To Sydenham Cross,Horsebridge,Devon,Hobbs House Preserve Co,Other catering premises,7841,5,,622354,0,,50.55190100000000,PI/000017941,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.25879200000000,PL19 8PJ,2013-10-30,fhrs_5_en-GB,5,,FHRS,0
314341,,,,,Hoity Toity,Other catering premises,7841,5,,485255,5,,,PI/000017098,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,,,2012-07-09,fhrs_5_en-GB,5,,FHRS,0
314342,Homer,Road Past The Old Rectory,Mary Tavy,Devon,Homer Maid,Other catering premises,7841,5,,165853,5,,50.59068900000000,PI/000008608,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.11192800000000,PL19 9PP,2014-06-11,fhrs_5_en-GB,5,,FHRS,0
314343,16 Station Road,Horrabridge,Devon,,Honeys Bakery,Retailers - other,4613,5,,447688,5,,50.50927600000000,PI/000007455,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.09942100000000,PL20 7SS,2014-05-21,fhrs_4_en-GB,4,,FHRS,10
314344,Walkhampton Road,Horrabridge,Devon,,Horrabridge Primary School,School/college/university,7845,0,,464829,0,,50.50767800000000,PI/000007300,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.09724800000000,PL20 7SZ,2014-02-13,fhrs_5_en-GB,5,,FHRS,0
314345,Commercial Road,Horrabridge,Devon,,Horrabridge Stores,Retailers - supermarkets/hypermarkets,7840,0,,235381,0,,50.51036400000000,PI/000007205,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.09745200000000,PL20 7QB,2014-02-13,fhrs_5_en-GB,5,,FHRS,5
314346,Road From Milton Green To Leigh Cross,Milton Abbot,Devon,,Hotel Endsleigh,Hotel/bed & breakfast/guest house,7842,0,,344806,5,,50.58078900000000,PI/000018195,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.26719500000000,PL19 0PQ,2014-03-25,fhrs_5_en-GB,5,,FHRS,5
314347,Howells Butcher,28 The Market,Tavistock,Devon,Howell's Country Specials,Manufacturers/packers,7839,0,,167002,0,,50.55011600000000,PI/000010606,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14347200000000,PL19 0AL,2014-06-17,fhrs_5_en-GB,5,,FHRS,5
314348,Butcher Park Hill,Tavistock,Devon,,Hurdwick Golf Club,Restaurant/Cafe/Canteen,1,0,,430617,0,,50.56340000000000,PI/000013867,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.15757400000000,PL19 0LL,2014-10-03,fhrs_5_en-GB,5,,FHRS,5
314349,8 Market Street,Tavistock,Devon,,I Love Candy/I Love Ice Cream,Retailers - other,4613,5,,173385,5,,50.55030900000000,PI/000025587,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14564000000000,PL19 0DA,2011-07-18,fhrs_5_en-GB,5,,FHRS,0
314350,18 Fore Street,Bere Alston,Devon,,J & S Downing,Retailers - other,4613,10,,693135,0,,50.47982200000000,PI/000018364,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.18907400000000,PL20 7AD,2014-08-14,fhrs_4_en-GB,4,,FHRS,5
314351,7 Pepper Street,Tavistock,Devon,,J & S Downing,Retailers - other,4613,0,,707018,0,,50.55067000000000,PI/000023313,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.14464000000000,PL19 0BD,2014-10-03,fhrs_5_en-GB,5,,FHRS,0
314352,2 Tuell Cottages,Road From Tuell Cottages Past Tuell Farm,Milton Abbot,Devon,J Lawrence,Other catering premises,7841,,,468194,,,50.57795200000000,PI/000028495,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.23951400000000,PL19 8PY,2012-11-12,fhrs_exempt_en-GB,Exempt,,FHRS,
314353,14 St James Street,Okehampton,Devon,,'J' Street Diner,Restaurant/Cafe/Canteen,1,5,,235378,5,,50.73836100000000,PI/000001320,081,eh@westdevon.gov.uk,West Devon,http://www.westdevon.gov.uk,-4.00237600000000,EX20 1DH,2013-06-11,fhrs_4_en-GB,4,,FHRS,10
