,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
289822,4 Broad Street,Ottery St Mary,,,Country Farm,Manufacturers/packers,7839,5,,625647,5,,50.75083300000000,PI/000009681,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.27924400000000,EX11 1BZ,2014-10-23,fhrs_5_en-GB,5,,FHRS,5
289823,174 - 176 Withycombe Village Road,Exmouth,,,Country House Inn,Pub/bar/nightclub,7843,5,,585759,5,,50.62940200000000,13/00114/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.39865800000000,EX8 3BA,2014-09-30,fhrs_4_en-GB,4,,FHRS,10
289824,Unit 2,Honiton Retail Park,Reme Drive,Heathpark Industrial Estate,Countrywide Farmers,Retailers - other,4613,,,625111,,,50.79212100000000,09/00195/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.20830900000000,EX14 1DP,2012-12-12,fhrs_exempt_en-GB,Exempt,,FHRS,
289825,Baycourt Nursing Home,16 - 18 West Hill,Budleigh Salterton,,Court Healthcare Ltd,Hospitals/Childcare/Caring Premises,5,5,,168785,5,,50.62994100000000,PI/000013851,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.33036700000000,EX9 6BS,2013-07-12,fhrs_5_en-GB,5,,FHRS,0
289826,The Court Retirement Residence,Rockbeare,Exeter,,Court Residential Retirement Home,Hospitals/Childcare/Caring Premises,5,5,,170910,5,,50.74896000000000,PI/000018999,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.39022700000000,EX5 2EF,2014-07-09,fhrs_5_en-GB,5,,FHRS,5
289827,Courtlands Lane,Exmouth,,,Courtlands House,Other catering premises,7841,5,,47576,5,,50.64033800000000,11/00148/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.41797700000000,EX8 3NZ,2013-04-26,fhrs_5_en-GB,5,,FHRS,5
289828,,,,,Courtneys Creative Cakes,Retailers - other,4613,10,,711697,5,,,14/00275/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2014-10-20,fhrs_4_en-GB,4,,FHRS,5
289829,,,,,Cranberrie Cakes,Retailers - other,4613,5,,731367,5,,,14/00299/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2015-01-15,fhrs_5_en-GB,5,,FHRS,5
289830,Cranbrook Educational Campus,Crannaford Lane,Broadclyst,Exeter,Cranbrook Cafe,Restaurant/Cafe/Canteen,1,10,,711700,5,,50.75683900000000,14/00288/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.40136300000000,EX5 3BD,2014-10-21,fhrs_4_en-GB,4,,FHRS,5
289831,,,,,Cranbrook Cakes And Bakes,Retailers - other,4613,5,,682059,5,,,14/00163/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2014-07-08,fhrs_5_en-GB,5,,FHRS,5
289832,62 Cranford Avenue,Exmouth,,,Cranford Newsagency,Retailers - other,4613,,,625491,,,50.62414800000000,PI/000000992,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.38748900000000,EX8 2QF,2014-04-10,fhrs_exempt_en-GB,Exempt,,FHRS,
289833,15 Cranford Avenue,Exmouth,,,Cranford Nursing Home,Hospitals/Childcare/Caring Premises,5,5,,161074,5,,50.61880900000000,PI/000000961,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.39482400000000,EX8 2HS,2014-04-24,fhrs_5_en-GB,5,,FHRS,0
289834,42 Salterton Road,Exmouth,,,Cranford Sports Club,Pub/bar/nightclub,7843,5,,625536,5,,50.62090400000000,PI/000004163,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.39781300000000,EX8 2EQ,2014-01-29,fhrs_5_en-GB,5,,FHRS,5
289835,Sidmouth Road,Clyst St Mary,Exeter,,Crealy Great Adventure Park,Restaurant/Cafe/Canteen,1,0,,170657,5,,50.70723700000000,PI/000018175,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.41520700000000,EX5 1DR,2013-06-05,fhrs_5_en-GB,5,,FHRS,5
289836,,,,,Creations By Susie Gambie,Retailers - other,4613,10,,625446,5,,,13/00104/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2013-09-12,fhrs_4_en-GB,4,,FHRS,5
289837,Hele,Exeter,,,Crossways Tavern,Pub/bar/nightclub,7843,5,,198561,5,,50.81064800000000,PI/000014129,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.42412200000000,EX5 4PW,2013-09-24,fhrs_5_en-GB,5,,FHRS,5
289838,Sidmouth Golf Club,Cotmaton Road,Sidmouth,,Culshaw Catering,Other catering premises,7841,5,,357125,5,,50.67684300000000,12/00088/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.25393400000000,EX10 8SX,2013-12-09,fhrs_5_en-GB,5,,FHRS,5
289839,,,,,Cupcakes By Baking Maid,Retailers - other,4613,5,,625363,5,,,12/00113/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2012-06-26,fhrs_5_en-GB,5,,FHRS,5
289840,,,,,Cupsa Daisy Cakes,Retailers - other,4613,5,,625360,5,,,12/00110/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2015-01-20,fhrs_5_en-GB,5,,FHRS,5
289841,Flybe Aviation Service Hangar 21,Exeter Airport,Clyst Honiton,Exeter,D J'S Catering,Restaurant/Cafe/Canteen,1,20,,170477,10,,50.73102800000000,PI/000017672,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.41406800000000,EX5 2BA,2015-01-06,fhrs_1_en-GB,1,,FHRS,10
289842,Dj S Diner,Queens Drive,Exmouth,,D.J.' S Diner,Restaurant/Cafe/Canteen,1,5,,174224,5,,50.61342600000000,PI/000028435,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.40942100000000,EX8 2AY,2013-11-05,fhrs_5_en-GB,5,,FHRS,5
289843,63 High Street,Sidmouth,,,Daffy Down Dilly,Retailers - other,4613,,,668140,,,50.68116200000000,14/00158/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.23774300000000,EX10 8LE,2014-06-11,fhrs_4_en-GB,4,,FHRS,
289844,12-13 The Strand,Exmouth,,,Dairy World,Retailers - other,4613,5,,625959,5,,50.62032700000000,PI/000023190,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.41436300000000,EX8 1AB,2013-08-19,fhrs_5_en-GB,5,,FHRS,5
289845,51B - 51C Harbour Road,Seaton,,,Daisys,Restaurant/Cafe/Canteen,1,10,,609406,5,,50.70429000000000,13/00146/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.06892400000000,EX12 2LX,2013-11-06,fhrs_4_en-GB,4,,FHRS,5
289846,Darts Farm Shopping Village,Clyst St George,Exeter,,Darts Farm Shopping Village (Food Hall And Restaurant),Retailers - other,4613,5,,625855,5,,50.68474300000000,PI/000017922,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.44829200000000,EX3 0QH,2013-11-06,fhrs_5_en-GB,5,,FHRS,5
289847,Buckingham Close,Exmouth,,,Davey Court,Hospitals/Childcare/Caring Premises,5,5,,160713,5,,50.62264600000000,PI/000000511,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.38598900000000,EX8 2JB,2014-09-12,fhrs_5_en-GB,5,,FHRS,5
289848,27 Fore Street,Sidbury,Sidmouth,,David Drew And Sons,Manufacturers/packers,7839,5,,625730,5,,50.71917700000000,PI/000012564,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.22062600000000,EX10 0SD,2013-12-10,fhrs_4_en-GB,4,,FHRS,10
289849,Deanswood,Blackpool Corner,Axminster,,Deanswood Bed And Breakfast,Hotel/bed & breakfast/guest house,7842,,,625331,,,50.77897400000000,12/00040/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-2.93873000000000,EX13 5UJ,2015-02-10,fhrs_exempt_en-GB,Exempt,,FHRS,
289850,Weston,Honiton,,,Deer Park Hotel,Hotel/bed & breakfast/guest house,7842,0,,171797,5,,50.79448900000000,PI/000021355,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.23386800000000,EX14 3PG,2014-02-20,fhrs_5_en-GB,5,,FHRS,5
289851,16 The Strand,Exmouth,,,Deli On The Strand,Retailers - other,4613,5,,625271,5,,50.62006400000000,11/00154/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.41455300000000,EX8 1AD,2013-11-19,fhrs_5_en-GB,5,,FHRS,5
289852,44 High Street,Budleigh Salterton,,,Delytes Delicatessen,Retailers - other,4613,5,,625063,5,,50.62945900000000,08/00029/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.32606900000000,EX9 6LQ,2013-12-03,fhrs_5_en-GB,5,,FHRS,5
289853,Devon And Somerset Fire And Rescue,Clyst St George,Exeter,,Devon And Somerset Fire And Rescue Service,Hotel/bed & breakfast/guest house,7842,5,,454659,5,,50.69015600000000,PI/000017931,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.44616500000000,EX3 0NW,2014-04-17,fhrs_5_en-GB,5,,FHRS,0
289854,Unit 48,Greendale Business Park,Woodbury Salterton,Exeter,Devon Deli,Other catering premises,7841,10,,605850,10,,50.69942400000000,13/00107/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.39030500000000,EX5 1EW,2013-10-10,fhrs_3_en-GB,3,,FHRS,10
289855,Devon County Council G A House,Sidmouth Road,Clyst St Mary,Exeter,Devon Drivers Centre,Other catering premises,7841,,,625864,,,50.71139000000000,PI/000018190,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.43955300000000,EX5 1DJ,2014-08-18,fhrs_exempt_en-GB,Exempt,,FHRS,
289856,58 Queen Street,Seaton,,,Devon Fayre Bakery,Manufacturers/packers,7839,20,,625600,10,,50.70569100000000,PI/000007288,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.07215600000000,EX12 2RB,2014-10-10,fhrs_1_en-GB,1,,FHRS,20
289857,Unit 3b,Devonshire Court,Heathpark Industrial Estate,Honiton,Devon Fish Cakes,Manufacturers/packers,7839,10,,625108,10,,50.79169500000000,09/00187/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.20954700000000,EX14 1SB,2014-06-03,fhrs_3_en-GB,3,,FHRS,10
289858,Axminster Primary School,Stoney Lane,Axminster,,Devon Norse Ltd,School/college/university,7845,5,,164302,5,,50.78198800000000,PI/000006081,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-2.99283400000000,EX13 5BU,2015-01-14,fhrs_4_en-GB,4,,FHRS,10
289859,Brampford Speke School,Brampford Speke,Exeter,,Devon Norse Ltd,School/college/university,7845,5,,169115,5,,50.77644200000000,PI/000014461,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.52414100000000,EX5 5HE,2013-07-09,fhrs_5_en-GB,5,,FHRS,5
289860,Broadclyst Community Primary School,School Lane,Broadclyst,Exeter,Devon Norse Ltd,School/college/university,7845,5,,168906,5,,50.76769200000000,PI/000014080,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.44210300000000,EX5 3JG,2014-07-21,fhrs_4_en-GB,4,,FHRS,10
289861,Feniton C Of E Primary School,Station Road,Feniton,Honiton,Devon Norse Ltd,School/college/university,7845,5,,169454,5,,50.78740300000000,PI/000015138,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.27968900000000,EX14 3EA,2013-09-24,fhrs_5_en-GB,5,,FHRS,5
289862,Lady Seawards C Of E Primary School,Clyst St George,Exeter,,Devon Norse Ltd,School/college/university,7845,5,,625858,5,,50.69085100000000,PI/000018050,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.44087800000000,EX3 0RE,2014-07-22,fhrs_5_en-GB,5,,FHRS,5
289863,Mill Water School,Honiton Bottom Road,Honiton,,Devon Norse Ltd,School/college/university,7845,5,,165743,5,,50.79085700000000,PI/000008437,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.19045700000000,EX14 2ER,2014-09-29,fhrs_4_en-GB,4,,FHRS,10
289864,Newton Poppleford Primary School,School Lane,Newton Poppleford,Sidmouth,Devon Norse Ltd,School/college/university,7845,5,,171252,5,,50.69898600000000,PI/000019930,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.29486700000000,EX10 0EL,2014-10-14,fhrs_4_en-GB,4,,FHRS,10
289865,Ottery St Mary Primary School,Longdogs Lane,Ottery St Mary,,Devon Norse Ltd,School/college/university,7845,5,,166636,5,,50.75027000000000,PI/000009915,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.27148900000000,EX11 1HY,2013-07-03,fhrs_5_en-GB,5,,FHRS,5
289866,Rockbeare C Of E School,Rockbeare,Exeter,,Devon Norse Ltd,School/college/university,7845,5,,200687,5,,50.74585400000000,PI/000019013,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.39126900000000,EX5 2EQ,2014-02-25,fhrs_5_en-GB,5,,FHRS,5
289867,St Martins C Of E Primary And Nurse,Younghayes Road,Cranbrook,Exeter,Devon Norse Ltd,School/college/university,7845,,,535627,,,50.74751600000000,13/00002/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.41457900000000,EX5 7DT,2013-06-26,fhrs_5_en-GB,5,,FHRS,
289868,The Axe Valley Community College,Chard Street,Axminster,,Devon Norse Ltd,School/college/university,7845,5,,163982,5,,50.78345400000000,PI/000005674,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-2.99492200000000,EX13 5EA,2014-03-05,fhrs_5_en-GB,5,,FHRS,5
289869,Upottery County Primary School,Upottery,Honiton,,Devon Norse Ltd,School/college/university,7845,10,,215501,5,,50.87115000000000,PI/000016290,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.13589500000000,EX14 9QT,2014-03-20,fhrs_4_en-GB,4,,FHRS,5
289870,Village Hall,Beech Park,West Hill,,Devon Norse Ltd,School/college/university,7845,5,,625955,5,,,PI/000022953,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2014-07-22,fhrs_5_en-GB,5,,FHRS,5
289871,Whimple Victory Hall,Whimple,,,Devon Norse Ltd,School/college/university,7845,0,,198563,5,,,PI/000020867,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2014-03-05,fhrs_5_en-GB,5,,FHRS,5
289872,,,,,Devon Scone Company,Retailers - other,4613,,,625302,,,,11/00245/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2015-01-15,fhrs_exempt_en-GB,Exempt,,FHRS,
289873,Bystock Court,Old Bystock Drive,Exmouth,,Devon Sheltered Homes,Hospitals/Childcare/Caring Premises,5,5,,172493,5,,50.64327800000000,PI/000023286,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.38133500000000,EX8 5EQ,2014-01-15,fhrs_4_en-GB,4,,FHRS,10
289874,55 Grove Road,Whimple,Exeter,,Devonshire Dumplings,Mobile caterer,7846,10,,668139,5,,50.76631000000000,14/00144/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.35414200000000,EX5 2TP,2014-05-29,fhrs_4_en-GB,4,,FHRS,5
289875,Sidmouth Town Football Club,Manstone Lane,Sidmouth,,Di Collings Catering,Other catering premises,7841,10,,241250,5,,,12/00050/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2013-10-01,fhrs_4_en-GB,4,,FHRS,5
289876,The Diggers Rest,Woodbury Salterton,Exeter,,Diggers Rest,Pub/bar/nightclub,7843,5,,169322,5,,50.69363300000000,PI/000014868,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.40080900000000,EX5 1PQ,2014-01-13,fhrs_5_en-GB,5,,FHRS,5
289877,20 Mill Street,Ottery St Mary,,,Dillys Florists,Retailers - other,4613,,,635442,,,50.75119900000000,PI/000009945,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.28118200000000,EX11 1AD,2013-05-29,fhrs_exempt_en-GB,Exempt,,FHRS,
289878,,,,,Dine At Home,Other catering premises,7841,10,,625191,5,,,10/00198/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2014-06-03,fhrs_3_en-GB,3,,FHRS,10
289879,,,,,Dish,Other catering premises,7841,5,,625979,5,,,PI/000025879,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2013-05-10,fhrs_4_en-GB,4,,FHRS,10
289880,,,,,Divine Ices,Mobile caterer,7846,5,,625102,5,,,09/00159/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2014-03-18,fhrs_5_en-GB,5,,FHRS,5
289881,4 Shelly Court,Pier Head,Exmouth,,Dockside Cafe,Restaurant/Cafe/Canteen,1,20,,163739,5,,50.61689500000000,PI/000005230,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.42361800000000,EX8 1ER,2014-09-11,fhrs_1_en-GB,1,,FHRS,10
289882,2-6 Morton Road,Exmouth,,,Dolphin Hotel,Hotel/bed & breakfast/guest house,7842,5,,162456,5,,50.61814200000000,PI/000002946,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.41800100000000,EX8 1AZ,2015-01-14,fhrs_5_en-GB,5,,FHRS,5
289883,Fore Street,Beer,Seaton,,Dolphin Hotel,Hotel/bed & breakfast/guest house,7842,10,,189454,5,,50.69776000000000,PI/000016769,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.09239300000000,EX12 3EQ,2015-01-16,fhrs_2_en-GB,2,,FHRS,15
289884,19 Imperial Road,Exmouth,,,Domino's Pizza,Takeaway/sandwich shop,7844,0,,444678,0,,50.62048600000000,11/00158/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.41458000000000,EX8 1BY,2013-10-15,fhrs_5_en-GB,5,,FHRS,0
289885,,,,,Doorsteps Streetfood,Mobile caterer,7846,5,,625451,5,,,13/00119/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2013-07-15,fhrs_5_en-GB,5,,FHRS,5
289886,Prospect Place,Sidmouth,,,Doughnut Deli,Takeaway/sandwich shop,7844,5,,577139,10,,50.67831900000000,13/00009/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.23782400000000,EX10 8AS,2014-08-13,fhrs_3_en-GB,3,,FHRS,10
289887,Dove Court Care Home,Seaton Down Hill,Seaton,,Dovecourt Care Home,Hospitals/Childcare/Caring Premises,5,0,,165137,5,,50.71199700000000,PI/000007534,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.08357500000000,EX12 2JD,2015-01-16,fhrs_5_en-GB,5,,FHRS,0
289888,Doveridge Residential Care Home,South Street,Colyton,,Doveridge Care Home,Hospitals/Childcare/Caring Premises,5,10,,170321,5,,50.73883400000000,PI/000017277,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.06775500000000,EX24 6PS,2014-10-17,fhrs_4_en-GB,4,,FHRS,5
289889,Rousdon,Lyme Regis,,,Dower House Hotel,Hotel/bed & breakfast/guest house,7842,5,,170636,5,,50.71722900000000,PI/000018110,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.00241500000000,DT7 3RB,2013-05-21,fhrs_5_en-GB,5,,FHRS,5
289890,Drakes School,Middle Street,East Budleigh,Budleigh Salterton,Drakes Primary School,School/college/university,7845,5,,625888,5,,50.65303600000000,PI/000019632,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.32166900000000,EX9 7DQ,2014-06-04,fhrs_5_en-GB,5,,FHRS,5
289891,Duckys Tea Hut,Beer Beach,Sea Hill,Beer,Ducky's Beer Ltd,Takeaway/sandwich shop,7844,5,,170195,5,,,PI/000016900,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2014-10-07,fhrs_5_en-GB,5,,FHRS,5
289892,Market Place,Sidmouth,,,Dukes,Hotel/bed & breakfast/guest house,7842,5,,172979,5,,50.67845000000000,PI/000024608,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.23826600000000,EX10 8AR,2013-08-21,fhrs_5_en-GB,5,,FHRS,5
289893,Unit 6,Culme Way,Dunkeswell,Honiton,Dunkeswell Pre-School,Hospitals/Childcare/Caring Premises,5,,,625769,,,50.85423200000000,PI/000014732,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.22332600000000,EX14 4JP,2013-12-11,fhrs_exempt_en-GB,Exempt,,FHRS,
289894,Fore Street,Beer,Seaton,,Durham House Hotel,Restaurant/Cafe/Canteen,1,0,,625816,5,,50.69930100000000,PI/000016770,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.09393000000000,EX12 3JL,2014-01-03,fhrs_5_en-GB,5,,FHRS,0
289895,Bicton College,East Budleigh,Budleigh Salterton,,E3 Cafe,Restaurant/Cafe/Canteen,1,5,,625428,5,,50.67027800000000,13/00062/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.31670500000000,EX9 7BY,2013-04-25,fhrs_5_en-GB,5,,FHRS,5
289896,The Colyton Bakery,Queen Street,Colyton,,Earthrise Foods,Retailers - other,4613,,,625396,,,50.74021900000000,12/00186/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.07074800000000,EX24 6JU,2014-11-19,fhrs_exempt_en-GB,Exempt,,FHRS,
289897,Links Road,Budleigh Salterton,,,East Devon Golf Club,Pub/bar/nightclub,7843,5,,168723,5,,50.62724000000000,PI/000013710,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.33769900000000,EX9 6DG,2013-11-06,fhrs_4_en-GB,4,,FHRS,10
289898,Withycombe Village Road,Exmouth,,,East Devon Tennis Centre,Pub/bar/nightclub,7843,5,,163564,5,,50.62795700000000,PI/000004925,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.40362100000000,EX8 3AE,2015-01-26,fhrs_5_en-GB,5,,FHRS,5
289899,Four Elms Hill,Harpford,Sidmouth,,East Hill Pride Farm Shop,Restaurant/Cafe/Canteen,1,5,,625105,5,,50.69979700000000,09/00172/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.27434300000000,EX10 0FE,2014-02-06,fhrs_5_en-GB,5,,FHRS,5
289900,1 High Street,Honiton,,,Eastcote House Bed And Breakfast,Hotel/bed & breakfast/guest house,7842,5,,625243,5,,50.80114300000000,11/00097/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.18451700000000,EX14 1PR,2014-05-27,fhrs_4_en-GB,4,,FHRS,10
289901,Eastcote,Clyst St Mary,Exeter,,Eastcote Luxury Guest House,Hotel/bed & breakfast/guest house,7842,5,,486805,5,,50.70859900000000,09/00050/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.44487800000000,EX5 1AE,2015-01-15,fhrs_5_en-GB,5,,FHRS,5
289902,Sheldon,Honiton,,,Eastcott Barn,Hotel/bed & breakfast/guest house,7842,10,,625340,5,,50.87033500000000,12/00064/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.25161700000000,EX14 4QU,2012-09-19,fhrs_4_en-GB,4,,FHRS,5
289903,,,,,Eat The Smoke,Retailers - other,4613,5,,636861,5,,,14/00097/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,,,2014-03-18,fhrs_4_en-GB,4,,FHRS,10
289904,Castle Brake Holiday Park,Woodbury,Exeter,,Eat With Englands,Restaurant/Cafe/Canteen,1,5,,35282,5,,50.68241200000000,10/00215/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.37646800000000,EX5 1HA,2014-03-26,fhrs_4_en-GB,4,,FHRS,10
289905,Signal House,Station Road,Broadclyst,Exeter,Echoes Childcare,Hospitals/Childcare/Caring Premises,5,5,,717916,5,,50.74677700000000,14/00253/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.43091400000000,EX5 3AS,2014-09-02,fhrs_5_en-GB,5,,FHRS,0
289906,18 Fore Street,Seaton,,,Edgintons Pantry,Restaurant/Cafe/Canteen,1,,,668141,,,50.70505600000000,14/00160/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.07076800000000,EX12 2LA,2014-06-12,fhrs_3_en-GB,3,,FHRS,
289907,Unit 3,Royal London House,Fore Street,Sidmouth,Edinburgh Woollen Mill,Retailers - other,4613,,,625676,,,50.67953600000000,PI/000010953,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.23754500000000,EX10 8AQ,2010-11-18,fhrs_exempt_en-GB,Exempt,,FHRS,
289908,41 The Strand,Exmouth,,,El Olivo,Restaurant/Cafe/Canteen,1,5,,579914,5,,50.61878100000000,13/00055/COM,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.41428900000000,EX8 1AH,2014-11-26,fhrs_5_en-GB,5,,FHRS,5
289909,108 Harepath Road,Seaton,,,Elm Cottage Residential Home,Hospitals/Childcare/Caring Premises,5,5,,625961,5,,50.70965500000000,PI/000024073,072,environmentalhealth@eastdevon.gov.uk,East Devon,http://www.eastdevon.gov.uk,-3.07329500000000,EX12 2AX,2013-05-08,fhrs_5_en-GB,5,,FHRS,5
