,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural
313618,,,,,Clovelly Ice Cream,Mobile caterer,7846,,,233447,,,,08/00070/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-01-19,fhrs_exempt_en-GB,Exempt,,FHRS,
313619,Clovelly Village Hall,Wrinkleberry Lane,Clovelly,Devon,Clovelly Social Club,Other catering premises,7841,5,,233976,5,,50.99542300000000,08/00069/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.40417400000000,EX39 5SU,2015-01-14,fhrs_5_en-GB,5,,FHRS,0
313620,Clovelly,Devon,,,Clovelly Visitors Centre,Retailers - other,4613,5,,233593,0,,51.00092315673830,08/00964/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.40966129302979,EX39 5TA,2013-02-20,fhrs_5_en-GB,5,,FHRS,0
313621,,,,,CN Holistics - Cherubim Chocolates,Manufacturers/packers,7839,,,553149,,,,13/00058/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-06-05,fhrs_exempt_en-GB,Exempt,,FHRS,
313622,5 Market Street,Appledore,Bideford,Devon,Coach And Horses,Pub/bar/nightclub,7843,5,,234064,5,,51.05307900000000,08/00568/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19133500000000,EX39 1PW,2013-12-05,fhrs_4_en-GB,4,,FHRS,10
313623,Horns Cross,Bideford,Devon,,Coach And Horses,Pub/bar/nightclub,7843,5,,438661,0,,50.98493957519530,12/00072/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.30269479751587,EX39 5DH,2014-03-27,fhrs_5_en-GB,5,,FHRS,5
313624,Buckland Brewer,Devon,,,Coach And Horses Inn,Pub/bar/nightclub,7843,5,,233998,5,,50.96358108520510,08/00061/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.25046682357788,EX39 5LU,2013-07-26,fhrs_5_en-GB,5,,FHRS,5
313625,,,,,Coach House Farm,Retailers - other,4613,,,617156,,,,13/00146/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-11-29,fhrs_exempt_en-GB,Exempt,,FHRS,
313626,,,,,Cockington Cakes,Other catering premises,7841,0,,607786,5,,,13/00150/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-03-18,fhrs_5_en-GB,5,,FHRS,0
313627,Carousel Amusements,Westbourne Terrace,Westward Ho!,Bideford,Coffee Container,Takeaway/sandwich shop,7844,0,,666956,0,,51.04221200000000,14/00055/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23651600000000,EX39 1LL,2014-04-10,fhrs_5_en-GB,5,,FHRS,5
313628,1 Coldstream Place,Clovelly Road,Bideford,Devon,Coldstream Stores,Retailers - other,4613,10,,233848,10,,51.01572700000000,08/00646/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.21285600000000,EX39 3BP,2014-12-09,fhrs_3_en-GB,3,,FHRS,10
313629,,,,,Comfort Cakes,Retailers - other,4613,5,,551303,5,,,13/00050/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-05-23,fhrs_5_en-GB,5,,FHRS,5
313630,22 South Street,Torrington,Devon,,Co-operative (Food),Retailers - supermarkets/hypermarkets,7840,0,,233958,0,,50.95138900000000,11/00044/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.14379000000000,EX38 8AA,2013-04-19,fhrs_5_en-GB,5,,FHRS,0
313631,5 - 6 Stanhope Square,Holsworthy,Devon,,Co-operative (Food),Retailers - supermarkets/hypermarkets,7840,0,,233885,0,,50.80948900000000,09/00110/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35309000000000,EX22 6AP,2013-09-11,fhrs_5_en-GB,5,,FHRS,5
313632,62 Mill Street,Bideford,Devon,,Co-operative (Food),Retailers - supermarkets/hypermarkets,7840,0,,233810,0,,51.01839500000000,11/00043/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20589600000000,EX39 2JT,2013-07-26,fhrs_5_en-GB,5,,FHRS,5
313633,Golf Links Road,Westward Ho!,Bideford,Devon,Co-operative (Food),Retailers - supermarkets/hypermarkets,7840,0,,233841,5,,51.04138700000000,08/00113/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23641900000000,EX39 1LH,2014-01-29,fhrs_5_en-GB,5,,FHRS,5
313634,9 High Street,Bideford,Devon,,Cooperative Pharmacy,Retailers - other,4613,,,444427,,,51.01793600000000,09/00032/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20641600000000,EX39 2AA,2006-04-01,fhrs_exempt_en-GB,Exempt,,FHRS,
313635,,,,,Copperhill Chocolates,Other catering premises,7841,5,,606380,5,,,13/00123/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-10-29,fhrs_5_en-GB,5,,FHRS,5
313636,,,,,Copps Castle Bed And Breakfast,Hotel/bed & breakfast/guest house,7842,,,233372,,,,11/00059/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-07-30,fhrs_exempt_en-GB,Exempt,,FHRS,
313637,Unit 2,Cherrywood Park Business Centre,Langtree,Torrington,Copps Shop,Retailers - other,4613,5,,617159,5,,50.92078700000000,13/00155/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23097000000000,EX38 8LQ,2013-12-03,fhrs_5_en-GB,5,,FHRS,5
313638,,,,,Corner House,Hotel/bed & breakfast/guest house,7842,,,233484,,,,08/00094/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-01-22,fhrs_exempt_en-GB,Exempt,,FHRS,
313639,Bideford,Devon,,,Cornwall Farmers Ltd,Retailers - other,4613,,,233755,,,51.01704788208010,09/00121/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20048570632935,EX39 4AE,2014-03-03,fhrs_exempt_en-GB,Exempt,,FHRS,
313640,Underlane,Holsworthy,Devon,,Cornwall Farmers Ltd Holsworthy,Retailers - supermarkets/hypermarkets,7840,,,233546,,,50.73246002197270,09/00054/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-3.79749202728271,EX22 6EE,2012-10-10,fhrs_exempt_en-GB,Exempt,,FHRS,
313641,Cornation Hall,St Giles On The Heath,Cornwall,,Coronation Hall Committee,Other catering premises,7841,5,,233778,5,,50.68793000000000,08/00089/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.32181000000000,,2013-10-16,fhrs_5_en-GB,5,,FHRS,0
313642,Unit 41B,Atlantic Village,Bideford,Devon,Costa Coffee,Restaurant/Cafe/Canteen,1,0,,233434,0,,51.00742800000000,10/00295/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23776400000000,EX39 3DU,2014-05-01,fhrs_5_en-GB,5,,FHRS,0
313643,4-6 The Square,Northam,Bideford,Devon,Costcutter,Retailers - supermarkets/hypermarkets,7840,5,,233531,5,,51.04048300000000,08/00759/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.21303700000000,EX39 1AR,2015-01-28,fhrs_5_en-GB,5,,FHRS,5
313644,,,,,Cottage Cakes,Other catering premises,7841,,,233373,,,,08/00074/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-03-10,fhrs_exempt_en-GB,Exempt,,FHRS,
313645,74 High Street,Clovelly,Devon,,Cottage Tea Rooms,Restaurant/Cafe/Canteen,1,5,,233596,0,,50.99807300000000,08/00059/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.39910900000000,EX39 5TQ,2013-02-20,fhrs_5_en-GB,5,,FHRS,0
313646,22 Mill Street,Bideford,Devon,,Country Cottage Bakery,Retailers - other,4613,5,,233448,0,,51.01934500000000,08/00076/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20656900000000,EX39 2JW,2014-08-22,fhrs_5_en-GB,5,,FHRS,5
313647,2 Kingsley House,The Quay,Bideford,Devon,Country Cottage Bakery (Billys),Retailers - other,4613,5,,233728,5,,51.01832300000000,08/00077/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20493800000000,EX39 2HJ,2013-07-26,fhrs_5_en-GB,5,,FHRS,5
313648,27 Nelson Road,Westward Ho!,Devon,,Country Cottage Bakery Ltd,Retailers - other,4613,0,,233488,0,,51.04029700000000,08/00055/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23650900000000,EX39 1LQ,2015-01-14,fhrs_5_en-GB,5,,FHRS,5
313649,2-4 Westbourne Terrace,Westward Ho!,Bideford,Devon,Country Cousins,Restaurant/Cafe/Canteen,1,0,,233970,0,,51.04221200000000,11/00068/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23651600000000,EX39 1LL,2013-08-15,fhrs_5_en-GB,5,,FHRS,0
313650,9 Bodmin Street,Holsworthy,Devon,,Country Dairy And Kitchen,Takeaway/sandwich shop,7844,5,,233521,5,,50.80905600000000,09/00041/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35360800000000,EX22 6BB,2013-08-21,fhrs_5_en-GB,5,,FHRS,5
313651,,,,,Countrymaid Cakes,Other catering premises,7841,0,,683428,0,,,12/00111/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-10-01,fhrs_5_en-GB,5,,FHRS,0
313652,Clawton,Devon,,,Court Barn Country House Hotel,Hotel/bed & breakfast/guest house,7842,0,,233445,0,,50.76960372924800,08/00118/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.34765481948853,EX22 6PS,2014-03-06,fhrs_5_en-GB,5,,FHRS,0
313653,4 Stanhope Square,Holsworthy,Devon,,Cousins Corner Cafe,Restaurant/Cafe/Canteen,1,5,,233767,5,,50.80948900000000,08/00062/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35309000000000,EX22 6AP,2013-07-25,fhrs_5_en-GB,5,,FHRS,5
313654,2 Cooper Street,Bideford,Devon,,Crabby Dicks And Next Door,Pub/bar/nightclub,7843,,,233939,,,51.01869900000000,08/00057/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20551100000000,EX39 2DA,2014-10-13,fhrs_exempt_en-GB,Exempt,,FHRS,
313655,St Giles In The Wood,Torrington,Devon,,Cranford Inn,Pub/bar/nightclub,7843,0,,617153,0,,50.96992874145510,13/00099/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.07295608520508,EX38 7LA,2013-12-03,fhrs_5_en-GB,5,,FHRS,0
313656,Littleham,Devon,,,Crealock Arms,Pub/bar/nightclub,7843,5,,233924,5,,50.98741912841800,08/00065/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23006105422974,EX39 5HN,2013-08-14,fhrs_5_en-GB,5,,FHRS,5
313657,,,,,Cream Ho,Mobile caterer,7846,5,,572209,5,,,13/00025/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-07-24,fhrs_5_en-GB,5,,FHRS,0
313658,,,,,Creative Cakes,Other catering premises,7841,0,,668588,0,,,14/00103/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-06-16,fhrs_5_en-GB,5,,FHRS,0
313659,,,,,Creative Craft Retreats,Restaurant/Cafe/Canteen,1,,,234103,,,,12/00004/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-02-06,fhrs_exempt_en-GB,Exempt,,FHRS,
313660,,,,,Credence House,Hospitals/Childcare/Caring Premises,5,,,233743,,,,08/00123/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-03-10,fhrs_exempt_en-GB,Exempt,,FHRS,
313661,2 Fore Street,Holsworthy,Devon,,Crisp And Dry,Takeaway/sandwich shop,7844,0,,233465,0,,50.81012200000000,08/00064/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35290900000000,EX22 6EB,2014-01-24,fhrs_5_en-GB,5,,FHRS,0
313662,Castle Street,Great Torrington,Devon,,Cromwell House,Hospitals/Childcare/Caring Premises,5,,,233475,,,50.95140500000000,08/00102/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.14195400000000,EX38 8EZ,2014-06-24,fhrs_exempt_en-GB,Exempt,,FHRS,
313663,Woodford Bridge Hotel And Country C,Milton Damerel,Holsworthy,Devon,Cromwells Bar And Bistro,Restaurant/Cafe/Canteen,1,5,,657359,5,,50.88741800000000,14/00046/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.27854300000000,EX22 7LL,2014-04-24,fhrs_5_en-GB,5,,FHRS,5
313664,Fore Street,Holsworthy,Devon,,Crown And Sceptre,Pub/bar/nightclub,7843,5,,234117,5,,50.81012200000000,08/00569/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35290900000000,EX22 6EB,2014-05-22,fhrs_4_en-GB,4,,FHRS,10
313665,Fosketh Hill,Westward Ho!,Bideford,Devon,Culloden House,Hotel/bed & breakfast/guest house,7842,0,,338645,0,,51.03822000000000,12/00016/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23739300000000,EX39 1UL,2014-04-24,fhrs_5_en-GB,5,,FHRS,0
313666,Weare Giffard,Bideford,Devon,,Cyder Presse,Pub/bar/nightclub,7843,5,,233468,0,,50.97747421264650,08/00573/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.17415332794189,EX39 4QR,2013-07-17,fhrs_5_en-GB,5,,FHRS,0
313667,Winkleigh,Devon,,,D And S Supplies,Restaurant/Cafe/Canteen,1,5,,233652,5,,50.86597824096680,08/00085/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-3.97550940513611,EX19 8EZ,2014-03-21,fhrs_5_en-GB,5,,FHRS,5
313668,,,,,Dairy Cottage Cake Design,Other catering premises,7841,,,340937,,,,12/00024/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-04-26,fhrs_exempt_en-GB,Exempt,,FHRS,
313669,Bude Road,Holsworthy,Devon,,Deer Park Nursing Home,Hospitals/Childcare/Caring Premises,5,0,,233718,0,,50.81340900000000,08/00080/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35804300000000,EX22 6HZ,2014-01-24,fhrs_5_en-GB,5,,FHRS,0
313670,,,,,Delicadevon,Other catering premises,7841,,,509034,,,,12/00124/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-02-13,fhrs_exempt_en-GB,Exempt,,FHRS,
313671,32 Nelson Road,Westward Ho!,Bideford,Devon,Delicadevon Ltd,Retailers - other,4613,0,,468140,0,,51.04029700000000,12/00107/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23650900000000,EX39 1LQ,2014-11-19,fhrs_5_en-GB,5,,FHRS,5
313672,,,,,Deliciously Devon,Other catering premises,7841,5,,636007,0,,,14/00014/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-02-13,fhrs_5_en-GB,5,,FHRS,0
313673,The Square,Shebbear,Devon,,Devils Stone Inn,Pub/bar/nightclub,7843,5,,233651,5,,50.86186300000000,08/00043/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.21901800000000,EX21 5RU,2013-10-09,fhrs_4_en-GB,4,,FHRS,10
313674,,,,,Devon Cake Boutique,Other catering premises,7841,0,,457509,5,,,12/00106/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-10-16,fhrs_5_en-GB,5,,FHRS,0
313675,,,,,Devon Country Market,Retailers - other,4613,,,233427,,,,11/00055/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-08-13,fhrs_exempt_en-GB,Exempt,,FHRS,
313676,,,,,Devon Food Company,Other catering premises,7841,5,,233335,0,,,08/00335/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-03-12,fhrs_5_en-GB,5,,FHRS,5
313677,Appledore Fish Dock,Hubbastone Road,Appledore,Bideford,Devon Scallops UK Ltd,Retailers - other,4613,,,643853,,,51.04671700000000,13/00145/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19149100000000,EX39 1LZ,2014-04-01,fhrs_exempt_en-GB,Exempt,,FHRS,
313678,,,,,Devon Venison,Manufacturers/packers,7839,,,682377,,,,12/00097/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-06-18,fhrs_exempt_en-GB,Exempt,,FHRS,
313679,,,,,DKA Pest Control,Manufacturers/packers,7839,,,233682,,,,12/00001/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-02-08,fhrs_exempt_en-GB,Exempt,,FHRS,
313680,Lymebridge,Milford,Hartland,Devon,Docton Mill Gardens,Restaurant/Cafe/Canteen,1,5,,233634,5,,50.73246002197270,08/00045/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-3.79749202728271,EX39 6EA,2014-03-20,fhrs_5_en-GB,5,,FHRS,5
313681,The Square,Dolton,Devon,,Dolton C Of E School,School/college/university,7845,5,,233536,5,,50.89050900000000,08/00699/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.03493100000000,EX19 8QF,2013-10-17,fhrs_5_en-GB,5,,FHRS,5
313682,42 Atlantic Way,Westward Ho!,Devon,,Donness Nursing Home,Hospitals/Childcare/Caring Premises,5,5,,233395,5,,51.03977300000000,08/00079/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23097700000000,EX39 1JD,2014-07-10,fhrs_5_en-GB,5,,FHRS,5
313683,47 Atlantic Way,Westward Ho!,Bideford,Devon,Donnington House,Hospitals/Childcare/Caring Premises,5,10,,233881,5,,51.03977300000000,08/00802/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23097700000000,EX39 1JD,2014-10-08,fhrs_4_en-GB,4,,FHRS,5
313684,,,,,Droppa And Droppa Ltd,Manufacturers/packers,7839,5,,233525,0,,,08/01083/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2015-01-28,fhrs_5_en-GB,5,,FHRS,5
313685,Heywood Road,Northam,Bideford,Devon,Durrant House Hotel,Hotel/bed & breakfast/guest house,7842,5,,233999,5,,51.03306500000000,08/00800/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.21199900000000,EX39 3QB,2014-03-24,fhrs_5_en-GB,5,,FHRS,5
313686,,,,,E M Heard,Hotel/bed & breakfast/guest house,7842,,,233849,,,,08/00490/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-09-25,fhrs_exempt_en-GB,Exempt,,FHRS,
313687,,,,,East Dyke Farmhouse Bed And Breakfast,Hotel/bed & breakfast/guest house,7842,,,233377,,,,08/00090/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-09-14,fhrs_exempt_en-GB,Exempt,,FHRS,
313688,Barnstaple Street,Bideford,Devon,,East Of The Water West Of The Orient,Restaurant/Cafe/Canteen,1,5,,233910,5,,51.01704900000000,08/00838/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.20048600000000,EX39 4AE,2014-03-20,fhrs_5_en-GB,5,,FHRS,5
313689,Mines Road,East The Water,Bideford,Devon,East The Water Primary School,School/college/university,7845,5,,233887,0,,51.01553900000000,08/00698/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.19136000000000,EX39 4BZ,2014-01-24,fhrs_5_en-GB,5,,FHRS,5
313690,,,,,Eastmond House,Hotel/bed & breakfast/guest house,7842,,,234088,,,,08/00097/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-01-17,fhrs_exempt_en-GB,Exempt,,FHRS,
313691,Units 22-23,Atlantic Village,Access To Atlantic Village,Bideford,Edinburgh Woollen Mill,Retailers - other,4613,,,444403,,,51.00742800000000,08/00314/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23776400000000,EX39 3DU,2006-04-01,fhrs_exempt_en-GB,Exempt,,FHRS,
313692,,,,,Elmscott,Retailers - other,4613,,,234056,,,,08/00628/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-03-21,fhrs_exempt_en-GB,Exempt,,FHRS,
313693,,,,,Elmscott Farm,Hotel/bed & breakfast/guest house,7842,,,233807,,,,08/00095/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-03-13,fhrs_exempt_en-GB,Exempt,,FHRS,
313694,,,,,Emma's Cupcakery,Other catering premises,7841,5,,375670,5,,,12/00062/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-05-29,fhrs_5_en-GB,5,,FHRS,0
313695,Great Potheridge House,Merton,Okehampton,Devon,Encompass Training,Hotel/bed & breakfast/guest house,7842,5,,233780,0,,50.90979900000000,11/00106/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.12384000000000,EX20 3DN,2013-01-23,fhrs_5_en-GB,5,,FHRS,5
313696,Little Acorns,Winkleigh,Devon,,Enigma Care Ltd,Hospitals/Childcare/Caring Premises,5,10,,233660,10,,50.86315700000000,08/00086/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-3.95192800000000,EX19 8EY,2015-01-06,fhrs_3_en-GB,3,,FHRS,5
313697,,,,,Epic Entertainment,Other catering premises,7841,5,,606381,5,,,13/00139/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-10-29,fhrs_5_en-GB,5,,FHRS,0
313698,,,,,Escape,Mobile caterer,7846,5,,234110,5,,,10/00427/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-07-25,fhrs_5_en-GB,5,,FHRS,5
313699,Beckett,Ashwater,Beaworthy,Devon,Evergreen Farm,Retailers - other,4613,5,,234045,5,,50.73246002197270,08/00312/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-3.79749202728271,EX21 5HE,2013-10-16,fhrs_5_en-GB,5,,FHRS,5
313700,33 Nelson Road,Westward Ho!,Bideford,Devon,F Heard Quality Meats,Retailers - other,4613,5,,233545,0,,51.04029700000000,11/00109/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23650900000000,EX39 1LQ,2014-03-19,fhrs_5_en-GB,5,,FHRS,0
313701,Golf Links Road,Westward Ho!,Bideford,Devon,Fairway Buoy,Pub/bar/nightclub,7843,,,233459,,,51.04185700000000,08/00580/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.23674100000000,EX39 1LJ,2014-10-13,fhrs_exempt_en-GB,Exempt,,FHRS,
313702,Great Torrington Golf Club,Weare Trees,Great Torrington,Devon,Fairways Catering,Restaurant/Cafe/Canteen,1,5,,233784,5,,50.96432600000000,08/00112/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.16112000000000,EX38 7EZ,2013-08-01,fhrs_5_en-GB,5,,FHRS,5
313703,,,,,Fancy A Cake,Other catering premises,7841,,,371691,,,,12/00061/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-05-24,fhrs_exempt_en-GB,Exempt,,FHRS,
313704,,,,,Fancy Something Sweet,Manufacturers/packers,7839,,,359625,,,,12/00008/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2012-05-02,fhrs_exempt_en-GB,Exempt,,FHRS,
313705,,,,,Filleighmoor Gate  Bed And Breakfast,Hotel/bed & breakfast/guest house,7842,5,,636973,5,,,14/00022/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2014-02-25,fhrs_5_en-GB,5,,FHRS,0
313706,1 Fore Street,Holsworthy,Devon,,Filter Through,Restaurant/Cafe/Canteen,1,5,,233473,0,,50.81012200000000,09/00156/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35290900000000,EX22 6EB,2015-02-05,fhrs_5_en-GB,5,,FHRS,0
313707,Higher Punchardon,Winkleigh,Devon,,Fionas Farm Fayre,Retailers - other,4613,5,,234009,5,,50.73246002197270,08/00103/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-3.79749202728271,EX19 8DJ,2015-01-06,fhrs_5_en-GB,5,,FHRS,5
313708,27 - 28 Clovelly Road,Bideford,Devon,,First In Last Out,Pub/bar/nightclub,7843,5,,233991,5,,51.01434400000000,08/00584/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.21373100000000,EX39 3BY,2013-08-22,fhrs_5_en-GB,5,,FHRS,5
313709,2 High Street,Holsworthy,Devon,,Food On The Go,Takeaway/sandwich shop,7844,5,,438667,0,,50.81055200000000,12/00093/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35301600000000,EX22 6EL,2014-01-29,fhrs_5_en-GB,5,,FHRS,5
313710,5 Victoria Square,Holsworthy,Devon,,Ford,Retailers - other,4613,10,,233959,10,,50.81049200000000,08/00107/MX,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,-4.35375100000000,EX22 6AA,2014-05-14,fhrs_3_en-GB,3,,FHRS,10
313711,,,,,Ford Mill Farm,Retailers - other,4613,,,233818,,,,10/00006/FH,080,foodandsafety@torridge.gov.uk,Torridge,http://www.torridge.gov.uk/food,,,2013-07-31,fhrs_exempt_en-GB,Exempt,,FHRS,
